frame_id,source_dir,frame_dir,frame_number,raw_frame_path,split,crop_count,ground_truth_code,notes,session_observations
pixel-live-20260617-090351__frame-274,pixel-live-20260617-090351,frame-274,274,raw/pixel-live-20260617-090351/debug/frame-274,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-275,pixel-live-20260617-090351,frame-275,275,raw/pixel-live-20260617-090351/debug/frame-275,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-276,pixel-live-20260617-090351,frame-276,276,raw/pixel-live-20260617-090351/debug/frame-276,test,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-279,pixel-live-20260617-090351,frame-279,279,raw/pixel-live-20260617-090351/debug/frame-279,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-280,pixel-live-20260617-090351,frame-280,280,raw/pixel-live-20260617-090351/debug/frame-280,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-281,pixel-live-20260617-090351,frame-281,281,raw/pixel-live-20260617-090351/debug/frame-281,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-282,pixel-live-20260617-090351,frame-282,282,raw/pixel-live-20260617-090351/debug/frame-282,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-283,pixel-live-20260617-090351,frame-283,283,raw/pixel-live-20260617-090351/debug/frame-283,val,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-286,pixel-live-20260617-090351,frame-286,286,raw/pixel-live-20260617-090351/debug/frame-286,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-287,pixel-live-20260617-090351,frame-287,287,raw/pixel-live-20260617-090351/debug/frame-287,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-288,pixel-live-20260617-090351,frame-288,288,raw/pixel-live-20260617-090351/debug/frame-288,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-289,pixel-live-20260617-090351,frame-289,289,raw/pixel-live-20260617-090351/debug/frame-289,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-290,pixel-live-20260617-090351,frame-290,290,raw/pixel-live-20260617-090351/debug/frame-290,test,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-291,pixel-live-20260617-090351,frame-291,291,raw/pixel-live-20260617-090351/debug/frame-291,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-293,pixel-live-20260617-090351,frame-293,293,raw/pixel-live-20260617-090351/debug/frame-293,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-296,pixel-live-20260617-090351,frame-296,296,raw/pixel-live-20260617-090351/debug/frame-296,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-297,pixel-live-20260617-090351,frame-297,297,raw/pixel-live-20260617-090351/debug/frame-297,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-298,pixel-live-20260617-090351,frame-298,298,raw/pixel-live-20260617-090351/debug/frame-298,val,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-299,pixel-live-20260617-090351,frame-299,299,raw/pixel-live-20260617-090351/debug/frame-299,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-301,pixel-live-20260617-090351,frame-301,301,raw/pixel-live-20260617-090351/debug/frame-301,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-302,pixel-live-20260617-090351,frame-302,302,raw/pixel-live-20260617-090351/debug/frame-302,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-303,pixel-live-20260617-090351,frame-303,303,raw/pixel-live-20260617-090351/debug/frame-303,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-304,pixel-live-20260617-090351,frame-304,304,raw/pixel-live-20260617-090351/debug/frame-304,test,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-307,pixel-live-20260617-090351,frame-307,307,raw/pixel-live-20260617-090351/debug/frame-307,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-308,pixel-live-20260617-090351,frame-308,308,raw/pixel-live-20260617-090351/debug/frame-308,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-309,pixel-live-20260617-090351,frame-309,309,raw/pixel-live-20260617-090351/debug/frame-309,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-310,pixel-live-20260617-090351,frame-310,310,raw/pixel-live-20260617-090351/debug/frame-310,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-311,pixel-live-20260617-090351,frame-311,311,raw/pixel-live-20260617-090351/debug/frame-311,val,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-312,pixel-live-20260617-090351,frame-312,312,raw/pixel-live-20260617-090351/debug/frame-312,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-313,pixel-live-20260617-090351,frame-313,313,raw/pixel-live-20260617-090351/debug/frame-313,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-314,pixel-live-20260617-090351,frame-314,314,raw/pixel-live-20260617-090351/debug/frame-314,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-316,pixel-live-20260617-090351,frame-316,316,raw/pixel-live-20260617-090351/debug/frame-316,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-317,pixel-live-20260617-090351,frame-317,317,raw/pixel-live-20260617-090351/debug/frame-317,test,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-318,pixel-live-20260617-090351,frame-318,318,raw/pixel-live-20260617-090351/debug/frame-318,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-319,pixel-live-20260617-090351,frame-319,319,raw/pixel-live-20260617-090351/debug/frame-319,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-320,pixel-live-20260617-090351,frame-320,320,raw/pixel-live-20260617-090351/debug/frame-320,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-321,pixel-live-20260617-090351,frame-321,321,raw/pixel-live-20260617-090351/debug/frame-321,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-322,pixel-live-20260617-090351,frame-322,322,raw/pixel-live-20260617-090351/debug/frame-322,val,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-323,pixel-live-20260617-090351,frame-323,323,raw/pixel-live-20260617-090351/debug/frame-323,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-325,pixel-live-20260617-090351,frame-325,325,raw/pixel-live-20260617-090351/debug/frame-325,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-327,pixel-live-20260617-090351,frame-327,327,raw/pixel-live-20260617-090351/debug/frame-327,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-328,pixel-live-20260617-090351,frame-328,328,raw/pixel-live-20260617-090351/debug/frame-328,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-329,pixel-live-20260617-090351,frame-329,329,raw/pixel-live-20260617-090351/debug/frame-329,test,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-330,pixel-live-20260617-090351,frame-330,330,raw/pixel-live-20260617-090351/debug/frame-330,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
cap20260620-1705-FWC13-c0__frame-1,cap20260620-1705-FWC13-c0,cap20260620-1705-FWC13-c0/debug/frame-1,1,raw/cap20260620-1705-FWC13-c0/debug/frame-1/frame.png,train,,FWC13,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-FWC13-c0__frame-2,cap20260620-1705-FWC13-c0,cap20260620-1705-FWC13-c0/debug/frame-2,2,raw/cap20260620-1705-FWC13-c0/debug/frame-2/frame.png,train,,FWC13,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-FWC13-c0__frame-3,cap20260620-1705-FWC13-c0,cap20260620-1705-FWC13-c0/debug/frame-3,3,raw/cap20260620-1705-FWC13-c0/debug/frame-3/frame.png,train,,FWC13,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-FWC13-c1__frame-1,cap20260620-1705-FWC13-c1,cap20260620-1705-FWC13-c1/debug/frame-1,1,raw/cap20260620-1705-FWC13-c1/debug/frame-1/frame.png,val,,FWC13,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-FWC13-c1__frame-2,cap20260620-1705-FWC13-c1,cap20260620-1705-FWC13-c1/debug/frame-2,2,raw/cap20260620-1705-FWC13-c1/debug/frame-2/frame.png,val,,FWC13,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-FWC13-c1__frame-3,cap20260620-1705-FWC13-c1,cap20260620-1705-FWC13-c1/debug/frame-3,3,raw/cap20260620-1705-FWC13-c1/debug/frame-3/frame.png,val,,FWC13,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-FWC13-c2__frame-1,cap20260620-1705-FWC13-c2,cap20260620-1705-FWC13-c2/debug/frame-1,1,raw/cap20260620-1705-FWC13-c2/debug/frame-1/frame.png,test,,FWC13,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-FWC13-c2__frame-2,cap20260620-1705-FWC13-c2,cap20260620-1705-FWC13-c2/debug/frame-2,2,raw/cap20260620-1705-FWC13-c2/debug/frame-2/frame.png,test,,FWC13,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-FWC13-c2__frame-3,cap20260620-1705-FWC13-c2,cap20260620-1705-FWC13-c2/debug/frame-3,3,raw/cap20260620-1705-FWC13-c2/debug/frame-3/frame.png,test,,FWC13,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-FWC13-c3__frame-1,cap20260620-1705-FWC13-c3,cap20260620-1705-FWC13-c3/debug/frame-1,1,raw/cap20260620-1705-FWC13-c3/debug/frame-1/frame.png,train,,FWC13,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-FWC13-c3__frame-2,cap20260620-1705-FWC13-c3,cap20260620-1705-FWC13-c3/debug/frame-2,2,raw/cap20260620-1705-FWC13-c3/debug/frame-2/frame.png,train,,FWC13,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-FWC13-c3__frame-3,cap20260620-1705-FWC13-c3,cap20260620-1705-FWC13-c3/debug/frame-3,3,raw/cap20260620-1705-FWC13-c3/debug/frame-3/frame.png,train,,FWC13,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-FWC13-c4__frame-1,cap20260620-1705-FWC13-c4,cap20260620-1705-FWC13-c4/debug/frame-1,1,raw/cap20260620-1705-FWC13-c4/debug/frame-1/frame.png,train,,FWC13,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-FWC13-c4__frame-2,cap20260620-1705-FWC13-c4,cap20260620-1705-FWC13-c4/debug/frame-2,2,raw/cap20260620-1705-FWC13-c4/debug/frame-2/frame.png,train,,FWC13,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-FWC13-c4__frame-3,cap20260620-1705-FWC13-c4,cap20260620-1705-FWC13-c4/debug/frame-3,3,raw/cap20260620-1705-FWC13-c4/debug/frame-3/frame.png,train,,FWC13,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-FWC13-c5__frame-1,cap20260620-1705-FWC13-c5,cap20260620-1705-FWC13-c5/debug/frame-1,1,raw/cap20260620-1705-FWC13-c5/debug/frame-1/frame.png,train,,FWC13,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-FWC13-c5__frame-2,cap20260620-1705-FWC13-c5,cap20260620-1705-FWC13-c5/debug/frame-2,2,raw/cap20260620-1705-FWC13-c5/debug/frame-2/frame.png,train,,FWC13,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-FWC13-c5__frame-3,cap20260620-1705-FWC13-c5,cap20260620-1705-FWC13-c5/debug/frame-3,3,raw/cap20260620-1705-FWC13-c5/debug/frame-3/frame.png,train,,FWC13,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-FWC13-c6__frame-1,cap20260620-1705-FWC13-c6,cap20260620-1705-FWC13-c6/debug/frame-1,1,raw/cap20260620-1705-FWC13-c6/debug/frame-1/frame.png,val,,FWC13,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-FWC13-c6__frame-2,cap20260620-1705-FWC13-c6,cap20260620-1705-FWC13-c6/debug/frame-2,2,raw/cap20260620-1705-FWC13-c6/debug/frame-2/frame.png,val,,FWC13,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-FWC13-c6__frame-3,cap20260620-1705-FWC13-c6,cap20260620-1705-FWC13-c6/debug/frame-3,3,raw/cap20260620-1705-FWC13-c6/debug/frame-3/frame.png,val,,FWC13,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-FWC13-c7__frame-1,cap20260620-1705-FWC13-c7,cap20260620-1705-FWC13-c7/debug/frame-1,1,raw/cap20260620-1705-FWC13-c7/debug/frame-1/frame.png,test,,FWC13,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-FWC13-c7__frame-2,cap20260620-1705-FWC13-c7,cap20260620-1705-FWC13-c7/debug/frame-2,2,raw/cap20260620-1705-FWC13-c7/debug/frame-2/frame.png,test,,FWC13,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-FWC13-c7__frame-3,cap20260620-1705-FWC13-c7,cap20260620-1705-FWC13-c7/debug/frame-3,3,raw/cap20260620-1705-FWC13-c7/debug/frame-3/frame.png,test,,FWC13,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU10-c0__frame-1,cap20260620-1705-URU10-c0,cap20260620-1705-URU10-c0/debug/frame-1,1,raw/cap20260620-1705-URU10-c0/debug/frame-1/frame.png,train,,URU10,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU10-c0__frame-2,cap20260620-1705-URU10-c0,cap20260620-1705-URU10-c0/debug/frame-2,2,raw/cap20260620-1705-URU10-c0/debug/frame-2/frame.png,train,,URU10,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU10-c0__frame-3,cap20260620-1705-URU10-c0,cap20260620-1705-URU10-c0/debug/frame-3,3,raw/cap20260620-1705-URU10-c0/debug/frame-3/frame.png,train,,URU10,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU10-c1__frame-1,cap20260620-1705-URU10-c1,cap20260620-1705-URU10-c1/debug/frame-1,1,raw/cap20260620-1705-URU10-c1/debug/frame-1/frame.png,train,,URU10,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU10-c1__frame-2,cap20260620-1705-URU10-c1,cap20260620-1705-URU10-c1/debug/frame-2,2,raw/cap20260620-1705-URU10-c1/debug/frame-2/frame.png,train,,URU10,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU10-c1__frame-3,cap20260620-1705-URU10-c1,cap20260620-1705-URU10-c1/debug/frame-3,3,raw/cap20260620-1705-URU10-c1/debug/frame-3/frame.png,train,,URU10,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU10-c2__frame-1,cap20260620-1705-URU10-c2,cap20260620-1705-URU10-c2/debug/frame-1,1,raw/cap20260620-1705-URU10-c2/debug/frame-1/frame.png,train,,URU10,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU10-c2__frame-2,cap20260620-1705-URU10-c2,cap20260620-1705-URU10-c2/debug/frame-2,2,raw/cap20260620-1705-URU10-c2/debug/frame-2/frame.png,train,,URU10,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU10-c2__frame-3,cap20260620-1705-URU10-c2,cap20260620-1705-URU10-c2/debug/frame-3,3,raw/cap20260620-1705-URU10-c2/debug/frame-3/frame.png,train,,URU10,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU10-c3__frame-1,cap20260620-1705-URU10-c3,cap20260620-1705-URU10-c3/debug/frame-1,1,raw/cap20260620-1705-URU10-c3/debug/frame-1/frame.png,train,,URU10,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU10-c3__frame-2,cap20260620-1705-URU10-c3,cap20260620-1705-URU10-c3/debug/frame-2,2,raw/cap20260620-1705-URU10-c3/debug/frame-2/frame.png,train,,URU10,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU10-c3__frame-3,cap20260620-1705-URU10-c3,cap20260620-1705-URU10-c3/debug/frame-3,3,raw/cap20260620-1705-URU10-c3/debug/frame-3/frame.png,train,,URU10,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU10-c4__frame-1,cap20260620-1705-URU10-c4,cap20260620-1705-URU10-c4/debug/frame-1,1,raw/cap20260620-1705-URU10-c4/debug/frame-1/frame.png,val,,URU10,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU10-c4__frame-2,cap20260620-1705-URU10-c4,cap20260620-1705-URU10-c4/debug/frame-2,2,raw/cap20260620-1705-URU10-c4/debug/frame-2/frame.png,val,,URU10,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU10-c4__frame-3,cap20260620-1705-URU10-c4,cap20260620-1705-URU10-c4/debug/frame-3,3,raw/cap20260620-1705-URU10-c4/debug/frame-3/frame.png,val,,URU10,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU10-c5__frame-1,cap20260620-1705-URU10-c5,cap20260620-1705-URU10-c5/debug/frame-1,1,raw/cap20260620-1705-URU10-c5/debug/frame-1/frame.png,test,,URU10,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU10-c5__frame-2,cap20260620-1705-URU10-c5,cap20260620-1705-URU10-c5/debug/frame-2,2,raw/cap20260620-1705-URU10-c5/debug/frame-2/frame.png,test,,URU10,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU10-c5__frame-3,cap20260620-1705-URU10-c5,cap20260620-1705-URU10-c5/debug/frame-3,3,raw/cap20260620-1705-URU10-c5/debug/frame-3/frame.png,test,,URU10,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU10-c6__frame-1,cap20260620-1705-URU10-c6,cap20260620-1705-URU10-c6/debug/frame-1,1,raw/cap20260620-1705-URU10-c6/debug/frame-1/frame.png,train,,URU10,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU10-c6__frame-2,cap20260620-1705-URU10-c6,cap20260620-1705-URU10-c6/debug/frame-2,2,raw/cap20260620-1705-URU10-c6/debug/frame-2/frame.png,train,,URU10,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
